Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
302.0	1.0881813952083852	0.1080236554635582	0.980157739744827	3076.7604092637785	305.42969017640644	2771.330719087372	2.1724991108784932	0.17012049298030152	0.27013612927026104
303.0	1.0548128748434278	0.10081510004315417	0.9539977748002736	2982.4131406680385	285.0479798998438	2697.3651607681945	2.1724682090909244	0.15776818351880104	0.2543550533108135
304.0	1.0214706710274695	0.09389418892595477	0.9275764821015147	2888.140280361601	265.47956473009646	2622.6607156315044	2.1724353395034464	0.14639091266953863	0.23899098403390376
305.0	0.9881488885345673	0.08725661421478222	0.900892274319785	2793.9251599858044	246.71226437485066	2547.2128956109536	2.1724005825234802	0.13597585134560608	0.22405086811203598
306.0	0.9542364959124274	0.08041761646427864	0.8738188794481487	2698.040128811174	227.37545379304143	2470.6646750181326	2.1725256652156304	0.12963211904356153	0.2084346334028315
307.0	0.9203761589179722	0.07395205808634178	0.8464241008316304	2602.302281456304	209.0945181617073	2393.207763294597	2.172647534822253	0.12472023595545377	0.19347917733227538
308.0	0.8865522209625769	0.06785558207007394	0.818696638892503	2506.667349959772	191.85713832276323	2314.8102116370087	2.172766281333747	0.1213047459516665	0.17920089233659312
309.0	0.8527462556183998	0.06212408266347872	0.7906221729549211	2411.0832348242716	175.6517055359308	2235.4315292883407	2.1728819924956375	0.11946310010086134	0.16561665695931777
310.0	0.8183870552836746	0.056535273354745216	0.7618517819289294	2313.9348846049584	159.84971949596252	2154.085165108996	2.1715732002344046	0.12431098902947117	0.15228981667132446
311.0	0.7840743302860226	0.051455834340106754	0.7326184959459159	2216.917940305415	145.4879440324915	2071.4299962729233	2.170259771150932	0.13212892654886813	0.1400984870215881
312.0	0.7585593439377802	0.04800146041046695	0.7105578835273133	2144.776016004141	135.72093184839383	2009.0550841557474	2.171190324444928	0.15183989725787658	0.1323699283643765
313.0	0.7332795372589666	0.04516640551597836	0.6881131317429882	2073.299046552443	127.7050029822496	1945.5940435701934	2.1721077105280244	0.17665868299965087	0.12623720384088127
314.0	0.7197349420202948	0.044382856272938156	0.6753520857473566	2035.0026057445502	125.48956969115476	1909.5130360533956	2.172704319442036	0.21379764208973684	0.12594770431201457
315.0	0.7066691385462464	0.04426796537282694	0.6624011731734194	1998.0599167579637	125.16472332417642	1872.8951934337872	2.173292723125801	0.25813348923126056	0.1275956947166878
316.0	0.7036091150079223	0.04606010546865895	0.6575490095392634	1989.4079040369343	130.231880067519	1859.1760239694154	2.1735691005469326	0.3172376766128992	0.13495355224470526
317.0	0.7013152730965858	0.0486319872875991	0.6526832858089867	1982.922218829498	137.50370459297417	1845.4185142365238	2.1738413196853936	0.38646061430540385	0.14478652270981876
318.0	0.7191743483188333	0.054299572454475996	0.6648747758643573	2033.4175643958063	153.52842412444363	1879.8891402713625	2.176326258710128	0.47782214297562725	0.1642387906010254
319.0	0.7385440585474008	0.06093973925311305	0.6776043192942878	2088.184129816414	172.30305343433176	1915.8810763820823	2.1788074060181795	0.5843990112227818	0.18709921680422056
320.0	0.7692261931103639	0.06918921350719417	0.7000369796031697	2174.9358215019265	195.62789237567122	1979.3079291262552	2.1861155878300065	0.7016557477924034	0.21540306165030676
